id_partido	team	minutes	dorsal	jugador	titular	suplente
3872601	away	15	16	Puente	False	True
3872601	away	15	17	Moreno	False	True
3872601	away	25	18	Martin	False	True
3872601	away	0	25	Jimenez	False	True
3872602	home	90	1	Fernando	True	False
3872602	home	90	2	Iago	True	False
3872602	home	90	3	Hugo	True	False
3872602	home	90	4	Ribeiro	True	False
3872602	home	90	5	Diego	True	False
3872602	home	62	6	Cristian	True	False
3872602	home	46	7	Nico	True	False
3872602	home	90	8	Jesus	True	False
3872602	home	90	9	Aday	True	False
3872602	home	72	10	Sergio	True	False
3872602	home	67	11	Alejandro	True	False
3872602	away	90	1	Martin	True	False
3872602	away	90	2	Gnamadio	True	False
3872602	away	90	3	Panadero	True	False
3872602	away	90	4	Criado	True	False
3872602	away	90	5	Gordo	True	False
3872602	away	62	6	Rodriguez	True	False
3872602	away	46	7	Herrero	True	False
3872602	away	90	8	Garcia	True	False
3872602	away	90	9	Cabezas	True	False
3872602	away	72	10	Almuzara	True	False
3872602	away	67	11	Tallal	True	False
3872602	home	23	12	Adrian	False	True
3872602	home	0	13	Gonzalo	False	True
3872602	home	0	14	Daniel	False	True
3872602	home	18	15	De Azevedo	False	True
3872602	home	28	16	Pros	False	True
3872602	home	18	17	Van Wesemael	False	True
3872602	home	18	18	Hector Nieto	False	True
3872602	away	0	5	Victor	False	True
3872602	away	23	12	Hugo	False	True
3872602	away	18	15	Fernandez	False	True
3872602	away	28	16	Rubio	False	True
3872602	away	18	17	Hordijk	False	True
3872602	away	18	18	Cabezas	False	True
3872602	away	0	25	Nuñez	False	True
3872603	home	90	1	Ramos	True	False
3872603	home	90	2	Lopez	True	False
3872603	home	90	3	Robles	True	False
3872603	home	90	4	De Las Sias	True	False
3872603	home	90	5	Joan Javier	True	False
3872603	home	90	6	Mogollon	True	False
3872603	home	93	7	Becerra	True	False
3872603	home	60	8	Ybarra	True	False
3872603	home	81	9	Nater	True	False
3872603	home	93	10	Perera	True	False
3872603	home	81	11	Torres	True	False
3872603	away	90	1	Fernandez	True	False
3872603	away	90	2	Casado	True	False
3872603	away	65	3	Flores	True	False
3872603	away	90	4	Ciriero	True	False
3872603	away	90	5	Muñoz	True	False
3872603	away	70	6	Juan	True	False
3872603	away	90	7	Bote	True	False
3872603	away	81	8	Martin	True	False
3872603	away	45	9	Peña	True	False
3872603	away	90	10	Carlos	True	False
3872603	away	45	11	Rosa	True	False
3872603	home	9	12	Nieto	False	True
3872603	home	0	13	Calado	False	True
3872603	home	-3	14	Facundo	False	True
3872603	home	30	15	Teruel	False	True
3872603	home	-3	16	Savchuk	False	True
3872603	home	0	17	Marcos	False	True
3872603	home	9	18	Alonso	False	True
3872603	away	20	12	Sanchez	False	True
3872603	away	0	13	Fernandez	False	True
3872603	away	45	14	Silgado	False	True
3872603	away	45	15	Pablo	False	True
3872603	away	9	16	Garcia	False	True
3872603	away	25	17	Vivas	False	True
3872603	away	0	18	Muñoz	False	True
3872604	home	90	1	Hernandez	True	False
3872604	home	69	2	Garcia	True	False
3872604	home	90	4	Mari	True	False
3872604	home	90	6	J.NAVARRO	True	False
3872604	home	76	7	Joaquin	True	False
3872604	home	86	10	Garcia	True	False
3872604	home	90	11	Ignacio	True	False
3872604	home	90	14	Garcia	True	False
3872604	home	90	15	Osorio	True	False
3872604	home	90	16	Emanuelle	True	False
3872604	home	69	23	Di Domenico	True	False
3872604	away	90	1	Adrian	True	False
3872604	away	90	2	Guzman	True	False
3872604	away	90	3	Lisandro	True	False
3872604	away	90	4	Alvano	True	False
3872604	away	64	5	Hassan Mohammed H M	True	False
3872604	away	90	6	Calzado	True	False
3872604	away	90	7	Jose Carlos	True	False
3872604	away	75	8	Adrian	True	False
3872604	away	57	9	Arturo	True	False
3872604	away	57	10	Roberto	True	False
3872604	away	75	11	Diego	True	False
3872604	home	0	3	Salas	False	True
3872604	home	14	8	Malango	False	True
3872604	home	0	13	Petkov	False	True
3872604	home	0	20	Blazquez	False	True
3872604	home	4	21	Diaby	False	True
3872604	home	21	22	Fernandez	False	True
3872604	home	21	27	Espejo	False	True
3872604	away	0	12	Sergio	False	True
3872604	away	0	13	Mario	False	True
3872604	away	33	14	Oliver	False	True
3872604	away	26	15	Hugo	False	True
3872604	away	15	16	Juan	False	True
3872604	away	15	17	Manuel	False	True
3872604	away	33	18	Alfonso	False	True
3872605	home	90	1	De Castro	True	False
3872605	home	86	2	Garcia	True	False
3872605	home	90	3	Ursu	True	False
3872605	home	45	4	Lechosa	True	False
3872605	home	71	5	Pozos	True	False
3872605	home	90	6	Delgado	True	False
3872605	home	71	7	Manuel	True	False
3872605	home	90	8	Ismael	True	False
3872605	home	90	9	Carvajal	True	False
3872605	home	61	10	Remolins	True	False
3872605	home	90	11	Peña	True	False
3872605	away	90	1	Piñeiro	True	False
3872605	away	90	2	Jimenez	True	False
3872605	away	67	3	Serrano	True	False
3872605	away	90	4	Camero	True	False
3872605	away	53	7	Garcia	True	False
3872605	away	53	8	Moran	True	False
3872605	away	75	9	Yeray	True	False
3872605	away	90	10	Cesar	True	False
3872605	away	90	24	Ramon	True	False
3872605	away	90	26	Chema	True	False
3872605	away	53	27	Hernandez	True	False
3872605	home	0	12	Arriba	False	True
3872605	home	0	13	Tejero	False	True
3872605	home	19	14	Lu	False	True
3872605	home	45	15	Perez	False	True
3872605	home	19	16	Butragueño	False	True
3872605	home	4	17	Arumugam	False	True
3872605	home	29	18	De Oro	False	True
3872605	away	37	11	Alonso	False	True
3872605	away	23	14	Alejandro	False	True
3872605	away	15	16	Herrero	False	True
3872605	away	37	17	Paz	False	True
3872605	away	37	23	Fortuny	False	True
3872605	away	0	25	Sunico	False	True
3872605	away	0	28	Enriquez	False	True
3872606	home	90	1	Alejandro	True	False
3872606	home	90	3	Iker	True	False
3872606	home	90	4	Mario	True	False
3872606	home	46	5	Guillermo	True	False
3872606	home	59	6	Brian	True	False
3872606	home	90	7	Guillermo	True	False
3872606	home	80	8	Sergio M.	True	False
3872606	home	90	9	Iker	True	False
3872606	home	90	10	David	True	False
3872606	home	90	11	Santiago	True	False
3872606	home	46	25	Adrian	True	False
3872606	away	90	2	Arumugam	True	False
3872606	away	90	3	Zafrir	True	False
3872606	away	90	4	Ismael	True	False
3872606	away	90	5	Perez	True	False
3872606	away	90	6	Delgado	True	False
3872606	away	56	7	Arriba	True	False
3872606	away	90	8	De Oro	True	False
3872606	away	64	9	Manuel	True	False
3872606	away	90	10	Remolins	True	False
3872606	away	86	11	Peña	True	False
3872606	away	90	13	Tejero	True	False
3872606	home	10	14	Angel	False	True
3872606	home	31	15	Eduardo Temesgen	False	True
3872606	home	31	16	Marcos	False	True
3872606	home	31	17	Daniel	False	True
3872606	home	0	18	Alberto	False	True
3872606	home	0	23	Sergio	False	True
3872606	home	44	24	Rodrigo	False	True
3872606	away	4	12	Garcia	False	True
3872606	away	0	14	Lu	False	True
3872606	away	34	15	Carvajal	False	True
3872606	away	4	17	Toribio	False	True
3872606	away	4	18	Pozos	False	True
3872607	home	90	1	Themistokleousa	True	False
3872607	home	90	3	Franco	True	False
3872607	home	90	4	Izquierdo	True	False
3872607	home	46	6	Barroso	True	False
3872607	home	63	7	Tamudo	True	False
3872607	home	17	8	Rojas	True	False
3872607	home	90	11	Conejero	True	False
3872607	home	90	14	Molina	True	False
3872607	home	90	16	Pattichis	True	False
3872607	home	63	17	Rodriguez	True	False
3872607	home	69	22	Lopez	True	False
3872607	away	90	1	Rios	True	False
3872607	away	90	2	Requena	True	False
3872607	away	90	3	Rodriguez	True	False
3872607	away	90	4	Lopez	True	False
3872607	away	90	6	Martinez	True	False
3872607	away	90	7	Sierra	True	False
3872607	away	90	8	Calvo	True	False
3872607	away	90	9	Sevillano	True	False
3872607	away	90	10	Amaro	True	False
3872607	away	90	15	Sanchez	True	False
3872607	away	90	20	Cordero	True	False
3872607	home	73	5	Lozano	False	True
3872607	home	21	9	Gonzalez	False	True
3872607	home	0	10	Zambrano	False	True
3872607	home	44	15	Louka	False	True
3872607	home	27	19	Palacios	False	True
3872607	home	27	21	Jimenez	False	True
3872607	home	0	23	Sierra	False	True
3872607	away	0	11	Pacheco	False	True
3872607	away	0	12	Godino	False	True
3872607	away	0	13	De La Torre	False	True
3872607	away	0	14	Arevalo	False	True
3872607	away	0	16	Daniel	False	True
3872607	away	0	18	Redondo	False	True
3872607	away	0	19	Morales	False	True
3872608	home	90	1	Alejandro	True	False
3872608	home	90	2	Adrian	True	False
3872608	home	90	4	Jorge	True	False
3872608	home	60	6	Javier	True	False
3872608	home	90	7	Ruiz	True	False
3872608	home	60	8	Cervera	True	False
3872608	home	46	9	Hugo	True	False
3872608	home	68	10	Marcos	True	False
3872608	home	60	11	Serrista	True	False
3872608	home	90	24	Miguel	True	False
3872608	home	90	25	Javier	True	False
3872608	away	90	1	Sergio	True	False
3872608	away	90	3	Gonzalez	True	False
3872608	away	90	5	Martinez	True	False
3872608	away	55	7	El Jebari	True	False
3872608	away	90	8	Gomez	True	False
3872608	away	60	9	Denia	True	False
3872608	away	55	11	Alvaro	True	False
3872608	away	46	14	Javier	True	False
3872608	away	46	17	Niño	True	False
3872608	away	90	18	Enmanuel	True	False
3872608	away	90	21	Vasiljevic	True	False
3872608	home	30	5	David	False	True
3872608	home	0	13	Martinez	False	True
3872608	home	30	14	Ruiz	False	True
3872608	home	22	20	Salcedo	False	True
3872608	home	0	21	Alhambra	False	True
3872608	home	30	22	Ivan	False	True
3872608	home	44	23	Raul	False	True
3872608	away	35	6	Jorge	False	True
3872608	away	35	10	Fabian	False	True
3872608	away	0	13	Esquivel	False	True
3872608	away	44	16	Sergio	False	True
3872608	away	30	19	Raihani	False	True
3872608	away	0	20	Diaz	False	True
3872608	away	44	22	Francisco	False	True
3872609	home	90	2	Puente	True	False
3872609	home	85	3	Fernandez	True	False
3872609	home	90	4	Rodriguez	True	False
3872609	home	90	5	Garcia	True	False
3872609	home	90	6	Herrero	True	False
3872609	home	89	7	Adrian	True	False
3872609	home	90	8	Awuah	True	False
3872609	home	85	9	Magariño	True	False
3872609	home	71	10	Adrian	True	False
3872609	home	90	11	Mera	True	False
3872609	home	90	13	Luciano	True	False
3872609	away	90	1	Alejandro	True	False
3872609	away	83	2	Faysel	True	False
3872609	away	60	3	Gallardo	True	False
3872609	away	90	4	Fernandez	True	False
3872609	away	90	5	Casillas	True	False
3872609	away	70	6	Neil	True	False
3872609	away	90	7	Morales	True	False
3872609	away	90	8	Jorge	True	False
3872609	away	60	9	Bandín	True	False
3872609	away	60	10	Sanchez	True	False
3872609	away	90	11	Alvaro	True	False
3872609	home	0	1	Jimenez	False	True
3872609	home	5	12	Sanchez	False	True
3872609	home	0	14	Luis	False	True
3872609	home	5	15	De La Fuente	False	True
3872609	home	0	16	Perez	False	True
3872609	home	19	17	Moreno	False	True
3872609	home	1	18	Llanos	False	True
3872609	away	30	12	ISRA	False	True
3872609	away	0	13	Malpartida	False	True
3872609	away	0	14	Jardon	False	True
3872609	away	20	15	Garcia	False	True
3872609	away	30	16	Lopez	False	True
3872609	away	7	17	Alvarez	False	True
3872609	away	30	18	Foldi	False	True
3872610	home	90	1	Martin	True	False
3872610	home	90	2	Herrero	True	False
3872610	home	65	3	Hugo	True	False
3872610	home	90	4	Criado	True	False
3872610	home	74	5	Victor	True	False
3872610	home	56	6	Fernandez	True	False
3872610	home	74	7	Cabezas	True	False
3872610	home	90	8	Rodriguez	True	False
3872610	home	65	9	Cabezas	True	False
3872610	home	90	10	Garcia	True	False
3872610	home	90	11	Tallal	True	False
3872610	away	90	1	Blanco	True	False
3872610	away	90	2	Alberto	True	False
3872610	away	79	4	Raul Martin	True	False
3872610	away	90	8	Llorente	True	False
3872610	away	70	10	Rovira	True	False
3872610	away	70	11	Pujol	True	False
3872610	away	90	12	Martin	True	False
3872610	away	60	15	Simons	True	False
3872610	away	90	16	Ortueta	True	False
3872610	away	46	21	Guerrero	True	False
3872610	away	90	26	Fernandez	True	False
3872610	home	25	12	Panadero	False	True
3872610	home	16	14	Rubio	False	True
3872610	home	25	16	Gordo	False	True
3872610	home	34	17	Almuzara	False	True
3872610	home	16	18	Hordijk	False	True
3872610	home	0	25	Nuñez	False	True
3872610	away	30	6	Del Olmo	False	True
3872610	away	20	9	Perez	False	True
3872610	away	0	18	Kawecki	False	True
3872610	away	44	19	Greciano	False	True
3872610	away	11	20	Javier	False	True
3872610	away	0	22	Benito De Valle	False	True
3872610	away	20	25	Herranz	False	True
3872611	home	90	1	Fernandez	True	False
3872611	home	60	2	Casado	True	False
3872611	home	80	3	Flores	True	False
3872611	home	90	4	Ciriero	True	False
3872611	home	90	5	Muñoz	True	False
3872611	home	80	6	Juan	True	False
3872611	home	87	7	Silgado	True	False
3872611	home	90	8	Rosa	True	False
3872611	home	60	9	Coello	True	False
3872611	home	90	10	Carlos	True	False
3872611	home	90	11	Bote	True	False
3872611	away	90	1	Fernando	True	False
3872611	away	84	2	Iago	True	False
3872611	away	90	3	Hugo	True	False
3872611	away	84	4	Ribeiro	True	False
3872611	away	90	5	Diego	True	False
3872611	away	90	6	Pros	True	False
3872611	away	84	7	Nico	True	False
3872611	away	90	8	Jesus	True	False
3872611	away	90	9	Aday	True	False
3872611	away	70	10	Jorge	True	False
3872611	away	75	11	Sergio	True	False
3872611	home	0	12	Jorge	False	True
3872611	home	0	13	Gonzalez	False	True
3872611	home	30	14	Peña	False	True
3872611	home	10	15	Muñoz	False	True
3872611	home	10	16	Garcia	False	True
3872611	home	30	17	Vivas	False	True
3872611	home	3	18	Borrego	False	True
3872611	away	15	12	Adrian	False	True
3872611	away	0	13	Gonzalo	False	True
3872611	away	0	14	De Azevedo	False	True
3872611	away	6	15	Daniel	False	True
3872611	away	20	16	Cristian	False	True
3872611	away	6	17	Van Wesemael	False	True
3872611	away	6	18	Alejandro	False	True
3872612	home	90	1	Adrian	True	False
3872612	home	90	2	Guzman	True	False
3872612	home	90	3	Lisandro	True	False
3872612	home	90	4	Jairo	True	False
3872612	home	73	5	Hassan Mohammed H M	True	False
3872612	home	90	6	Calzado	True	False
3872612	home	73	7	Diego	True	False
3872612	home	61	8	Roberto	True	False
3872612	home	53	9	Alfonso	True	False
3872612	home	53	10	Mobark Shanan	True	False
3872612	home	90	11	Arturo	True	False
3872612	away	90	1	Ramos	True	False
3872612	away	90	2	Lopez	True	False
3872612	away	90	3	Robles	True	False
3872612	away	90	4	Joan Javier	True	False
3872612	away	79	7	Ybarra	True	False
3872612	away	90	8	Mogollon	True	False
3872612	away	46	9	Nater	True	False
3872612	away	89	10	Perera	True	False
3872612	away	90	11	Torres	True	False
3872612	away	55	14	Becerra	True	False
3872612	away	90	24	De Las Sias	True	False
3872612	home	17	12	Hugo	False	True
3872612	home	0	13	Mario	False	True
3872612	home	0	14	Oliver	False	True
3872612	home	37	15	Adrian	False	True
3872612	home	37	16	Juan	False	True
3872612	home	17	17	Jose Carlos	False	True
3872612	home	29	18	Daniel	False	True
3872612	away	35	6	Teruel	False	True
3872612	away	0	13	Calado	False	True
3872612	away	1	15	Facundo	False	True
3872612	away	11	17	Savchuk	False	True
3872612	away	0	18	Marcos	False	True
3872612	away	44	19	Alonso	False	True
3872612	away	0	21	De Sancha	False	True
3872613	home	90	1	Quetglas	True	False
3872613	home	90	2	Alejandro	True	False
3872613	home	90	5	Serrano	True	False
3872613	home	90	6	Moran	True	False
3872613	home	60	7	Yeray	True	False
3872613	home	68	8	Cesar	True	False
3872613	home	87	9	Julen	True	False
3872613	home	90	10	Paz	True	False
3872613	home	87	11	Alonso	True	False
3872613	home	90	24	Ramon	True	False
3872613	home	90	28	Enriquez	True	False
3872613	away	90	1	Hernandez	True	False
3872613	away	83	4	Mari	True	False
3872613	away	90	6	J.NAVARRO	True	False
3872613	away	81	7	Joaquin	True	False
3872613	away	81	10	Garcia	True	False
3872613	away	90	11	Ignacio	True	False
3872613	away	90	14	Garcia	True	False
3872613	away	81	15	Osorio	True	False
3872613	away	90	16	Emanuelle	True	False
3872613	away	68	22	Fernandez	True	False
3872613	away	90	23	Di Domenico	True	False
3872613	home	3	15	Gomez	False	True
3872613	home	0	16	Sotres	False	True
3872613	home	30	17	Chema	False	True
3872613	home	3	18	Herrero	False	True
3872613	home	0	23	Fortuny	False	True
3872613	home	0	25	Sunico	False	True
3872613	home	22	27	Hernandez	False	True
3872613	away	0	2	Garcia	False	True
3872613	away	9	3	Salas	False	True
3872613	away	9	8	Malango	False	True
3872613	away	22	9	Elias	False	True
3872613	away	0	13	Petkov	False	True
3872613	away	7	21	Diaby	False	True
3872613	away	9	27	Espejo	False	True
3872614	home	90	3	Iker	True	False
3872614	home	90	4	Mario	True	False
3872614	home	90	5	Alberto	True	False
3872614	home	90	6	Sergio M.	True	False
3872614	home	90	7	Daniel	True	False
3872614	home	89	8	Raúl	True	False
3872614	home	89	9	Santiago	True	False
3872614	home	90	10	Angel	True	False
3872614	home	90	11	Iker	True	False
3872614	home	90	23	Sergio	True	False
3872614	home	90	25	Adrian	True	False
3872614	away	90	1	Perez	True	False
3872614	away	90	3	Franco	True	False
3872614	away	90	4	Izquierdo	True	False
3872614	away	90	5	Lozano	True	False
3872614	away	75	6	Barroso	True	False
3872614	away	64	7	Tamudo	True	False
3872614	away	46	11	Conejero	True	False
3872614	away	90	15	Louka	True	False
3872614	away	90	16	Pattichis	True	False
3872614	away	34	17	Rodriguez	True	False
3872614	away	90	18	Themistokleousa	True	False
3872614	home	1	12	Marcos	False	True
3872614	home	0	13	Alejandro	False	True
3872614	home	1	15	David	False	True
3872614	home	0	16	Guillermo	False	True
3872614	home	0	17	Eduardo Temesgen	False	True
3872614	home	0	18	Brian	False	True
3872614	home	0	24	Rodrigo	False	True
3872614	away	15	8	Rojas	False	True
3872614	away	44	9	Gonzalez	False	True
3872614	away	0	22	Lopez	False	True
3872614	away	15	23	Sierra	False	True
3872614	away	15	24	Andrade	False	True
3872614	away	0	25	Gragera	False	True
3872614	away	26	26	Gervilla	False	True
3872615	home	90	1	Rios	True	False
3872615	home	90	2	Requena	True	False
3872615	home	90	3	Rodriguez	True	False
3872615	home	65	6	Martinez	True	False
3872615	home	86	7	Sierra	True	False
3872615	home	90	8	Calvo	True	False
3872615	home	77	9	Sevillano	True	False
3872615	home	90	10	Amaro	True	False
3872615	home	90	15	Sanchez	True	False
3872615	home	90	16	Daniel	True	False
3872615	home	90	20	Cordero	True	False
3872615	away	90	1	Martinez	True	False
3872615	away	90	2	Adrian	True	False
3872615	away	77	3	Alvaro	True	False
3872615	away	90	4	Jorge	True	False
3872615	away	77	6	David	True	False
3872615	away	77	7	Alhambra	True	False
3872615	away	77	8	Andres	True	False
3872615	away	45	9	Jesus Javier	True	False
3872615	away	90	10	Marcos	True	False
3872615	away	90	11	Ivan	True	False
3872615	away	90	24	Miguel	True	False
3872615	home	0	5	Silva	False	True
3872615	home	13	11	Pacheco	False	True
3872615	home	0	12	Godino	False	True
3872615	home	0	13	Porras	False	True
3872615	home	25	17	Carmona	False	True
3872615	home	4	18	Redondo	False	True
3872615	home	0	19	Morales	False	True
3872615	away	0	13	Alejandro	False	True
3872615	away	13	14	Ruiz	False	True
3872615	away	13	15	Serrista	False	True
3872615	away	13	16	Hugo	False	True
3872615	away	13	17	Javier	False	True
3872615	away	45	20	Mciver	False	True
3872615	away	0	25	Javier	False	True
3872616	home	62	5	Martinez	True	False
3872616	home	77	7	El Jebari	True	False
3872616	home	62	10	Fabian	True	False
3872616	home	90	11	Alvaro	True	False
3872616	home	90	13	Esquivel	True	False
3872616	home	73	14	Javier	True	False
3872616	home	90	17	Niño	True	False
3872616	home	90	18	Enmanuel	True	False
3872616	home	90	19	Raihani	True	False
3872616	home	62	20	Diaz	True	False
3872616	home	90	21	Vasiljevic	True	False
3872616	away	90	1	Luciano	True	False
3872616	away	90	2	Puente	True	False
3872616	away	90	3	Fernandez	True	False
3872616	away	77	4	Rodriguez	True	False
3872616	away	90	5	Garcia	True	False
3872616	away	71	6	Herrero	True	False
3872616	away	71	7	Sanchez	True	False
3872616	away	90	8	Awuah	True	False
3872616	away	58	9	Magariño	True	False
3872616	away	46	10	Adrian	True	False
3872616	away	90	11	Adrian	True	False
3872616	home	0	1	Sergio	False	True
3872616	home	28	3	Gonzalez	False	True
3872616	home	28	8	Gomez	False	True
3872616	home	0	9	Denia	False	True
3872616	home	17	16	Sergio	False	True
3872616	home	13	22	Francisco	False	True
3872616	home	28	24	Diego	False	True
3872616	away	0	12	Ladron	False	True
3872616	away	13	14	Luis	False	True
3872616	away	32	15	Mera	False	True
3872616	away	19	16	Perez	False	True
3872616	away	44	17	Moreno	False	True
3872616	away	19	18	Martin	False	True
3872616	away	0	25	Lozano	False	True
3872617	home	90	1	Alejandro	True	False
3872617	home	90	2	Faysel	True	False
3872617	home	90	3	ISRA	True	False
3872617	home	90	4	Fernandez	True	False
3872617	home	90	5	Casillas	True	False
3872617	home	90	6	Neil	True	False
3872617	home	90	7	Morales	True	False
3872617	home	90	8	Jorge	True	False
3872617	home	67	9	Foldi	True	False
3872617	home	46	10	Sanchez	True	False
3872617	home	46	11	Lopez	True	False
3872617	away	90	1	Martin	True	False
3872617	away	90	2	Herrero	True	False
3872617	away	90	3	Hugo	True	False
3872617	away	59	4	Criado	True	False
3872617	away	90	5	Victor	True	False
3872617	away	79	6	Fernandez	True	False
3872617	away	39	7	Cabezas	True	False
3872617	away	90	8	Rodriguez	True	False
3872617	away	79	9	Cabezas	True	False
3872617	away	90	10	Garcia	True	False
3872617	away	79	11	Tallal	True	False
3872617	home	23	12	Gallardo	False	True
3872617	home	0	13	Calero	False	True
3872617	home	44	15	Garcia	False	True
3872617	home	30	16	Alvaro	False	True
3872617	home	30	17	Alvarez	False	True
3872617	home	0	18	Bandín	False	True
3872617	away	11	12	Panadero	False	True
3872617	away	0	13	Cruz	False	True
3872617	away	11	14	Berzal	False	True
3872617	away	0	15	Gnamadio	False	True
3872617	away	31	16	Gordo	False	True
3872617	away	51	17	Almuzara	False	True
3872617	away	11	18	Hordijk	False	True
3872618	home	90	1	Blanco	True	False
3872618	home	59	2	Alberto	True	False
3872618	home	90	4	Raul Martin	True	False
3872618	home	68	6	Del Olmo	True	False
3872618	home	81	7	Blanco	True	False
3872618	home	90	8	Llorente	True	False
3872618	home	68	11	Pujol	True	False
3872618	home	90	12	Martin	True	False
3872618	home	90	15	Simons	True	False
3872618	home	90	25	Herranz	True	False
3872618	home	68	26	Fernandez	True	False
3872618	away	90	1	Fernandez	True	False
3872618	away	82	2	Casado	True	False
3872618	away	46	3	Flores	True	False
3872618	away	90	4	Ciriero	True	False
3872618	away	90	5	Muñoz	True	False
3872618	away	63	6	Juan	True	False
3872618	away	90	7	Silgado	True	False
3872618	away	90	8	Rosa	True	False
3872618	away	63	9	Garcia	True	False
3872618	away	79	10	Carlos	True	False
3872618	away	90	11	Bote	True	False
3872618	home	22	9	Perez	False	True
3872618	home	22	10	Rovira	False	True
3872618	home	0	13	Pablos	False	True
3872618	home	0	16	Ortueta	False	True
3872618	home	22	18	Kawecki	False	True
3872618	home	9	19	Greciano	False	True
3872618	home	31	23	Garcia	False	True
3872618	away	11	12	Borrego	False	True
3872618	away	0	13	Gonzalez	False	True
3872618	away	27	14	Martin	False	True
3872618	away	0	15	Coello	False	True
3872618	away	27	16	Pablo	False	True
3872618	away	44	17	Vivas	False	True
3872618	away	8	18	Alcalde	False	True
3872619	home	90	1	Fernando	True	False
3872619	home	90	2	Jorge	True	False
3872619	home	90	3	Hugo	True	False
3872619	home	90	4	Ribeiro	True	False
3872619	home	90	5	Iago	True	False
3872619	home	79	6	Cristian	True	False
3872619	home	90	7	Nico	True	False
3872619	home	90	8	Jesus	True	False
3872619	home	90	9	Alexander	True	False
3872619	home	79	10	Sergio	True	False
3872619	home	70	11	Aday	True	False
3872619	away	90	1	Adrian	True	False
3872619	away	21	2	Guzman	True	False
3872619	away	90	3	Lisandro	True	False
3872619	away	90	4	Jairo	True	False
3872619	away	61	5	Hassan Mohammed H M	True	False
3872619	away	78	6	Calzado	True	False
3872619	away	90	7	Diego	True	False
3872619	away	90	8	Adrian	True	False
3872619	away	90	9	Alfonso	True	False
3872619	away	46	10	Arturo	True	False
3872619	away	90	11	Juan	True	False
3872619	home	0	12	Adrian	False	True
3872619	home	0	13	Gonzalo	False	True
3872619	home	0	14	Daniel	False	True
3872619	home	20	15	De Azevedo	False	True
3872619	home	11	16	Pros	False	True
3872619	home	0	17	Van Wesemael	False	True
3872619	home	11	18	Alejandro	False	True
3872619	away	29	12	Sergio	False	True
3872619	away	0	13	Mario	False	True
3872619	away	12	14	Roberto	False	True
3872619	away	69	15	Alvano	False	True
3872619	away	44	16	Oliver	False	True
3872619	away	29	17	Jose Carlos	False	True
3872619	away	0	18	Manuel	False	True
3872620	home	70	2	Lopez	True	False
3872620	home	90	3	Robles	True	False
3872620	home	90	4	Joan Javier	True	False
3872620	home	90	5	Nieto	True	False
3872620	home	60	6	Teruel	True	False
3872620	home	90	8	Mogollon	True	False
3872620	home	79	10	Perera	True	False
3872620	home	90	11	Torres	True	False
3872620	home	90	13	Calado	True	False
3872620	home	60	17	Savchuk	True	False
3872620	home	79	22	De Las Sias	True	False
3872620	away	90	1	Piñeiro	True	False
3872620	away	90	2	Jimenez	True	False
3872620	away	90	5	Serrano	True	False
3872620	away	90	6	Chema	True	False
3872620	away	80	7	Garcia	True	False
3872620	away	90	8	Moran	True	False
3872620	away	80	9	Cesar	True	False
3872620	away	80	10	Paz	True	False
3872620	away	90	24	Ramon	True	False
3872620	away	11	27	Hernandez	True	False
3872620	away	55	28	Enriquez	True	False
3872620	home	0	1	Ramos	False	True
3872620	home	20	7	Ybarra	False	True
3872620	home	30	9	Nater	False	True
3872620	home	11	15	Facundo	False	True
3872620	home	0	18	Marcos	False	True
3872620	home	30	19	Alonso	False	True
3872620	home	11	23	Becerra	False	True
3872620	away	0	4	Camero	False	True
3872620	away	10	11	Yeray	False	True
3872620	away	35	14	Alejandro	False	True
3872620	away	10	16	Alonso	False	True
3872620	away	10	18	Herrero	False	True
3872620	away	79	23	Fortuny	False	True
3872620	away	0	25	Sunico	False	True
3872621	home	90	1	De Castro	True	False
3872621	home	76	2	Peña	True	False
3872621	home	90	3	Ursu	True	False
3872621	home	90	4	Pozos	True	False
3872621	home	90	5	Lechosa	True	False
3872621	home	90	6	Delgado	True	False
3872621	home	90	7	Manuel	True	False
3872621	home	66	8	Butragueño	True	False
3872621	home	90	9	Carvajal	True	False
3872621	home	90	10	Ismael	True	False
3872621	home	76	11	De Oro	True	False
3872621	away	90	4	Mari	True	False
3872621	away	80	6	J.NAVARRO	True	False
3872621	away	80	7	Joaquin	True	False
3872621	away	60	8	Malango	True	False
3872621	away	60	9	Elias	True	False
3872621	away	90	11	Ignacio	True	False
3872621	away	90	13	Petkov	True	False
3872621	away	90	14	Garcia	True	False
3872621	away	90	15	Osorio	True	False
3872621	away	90	16	Emanuelle	True	False
3872621	away	60	27	Espejo	True	False
3872621	home	0	12	Perez	False	True
3872621	home	0	13	Tejero	False	True
3872621	home	0	14	Toribio	False	True
3872621	home	14	15	Arumugam	False	True
3872621	home	0	16	Zafrir	False	True
3872621	home	24	17	Arriba	False	True
3872621	home	14	18	Lu	False	True
3872621	away	10	2	Garcia	False	True
3872621	away	0	3	Salas	False	True
3872621	away	30	17	Garcia	False	True
3872621	away	30	20	Blazquez	False	True
3872621	away	10	21	Diaby	False	True
3872621	away	30	22	Fernandez	False	True
3872621	away	0	25	Rubio	False	True
3872622	home	90	1	Perez	True	False
3872622	home	90	3	Franco	True	False
3872622	home	90	4	Izquierdo	True	False
3872622	home	90	5	Lozano	True	False
3872622	home	81	6	Barroso	True	False
3872622	home	63	8	Rojas	True	False
